# Time-averaged data for fix 1
# TimeStep Number-of-rows
# Row c_RDF[1] c_RDF[2] c_RDF[3]
21000 50
49 9.7 1.53525 107.205
50 9.9 1.47686 117.166
23000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0 0
13 2.5 0.0236036 0.0101563
14 2.7 0.129211 0.075
15 2.9 0.434545 0.326562
16 3.1 0.927135 0.939844
17 3.3 1.67391 2.19453
18 3.5 2.25905 4.09922
19 3.7 2.49743 6.45234
20 3.9 2.14641 8.69922
21 4.1 1.45256 10.3797
22 4.3 0.747175 11.3305
23 4.5 0.504537 12.0336
24 4.7 0.396224 12.6359
25 4.9 0.556508 13.5555
26 5.1 0.540782 14.5234
27 5.3 0.600973 15.6852
28 5.5 0.583961 16.9008
29 5.7 0.749515 18.5766
30 5.9 0.904055 20.7422
31 6.1 1.36107 24.2273
32 6.3 1.58639 28.5602
33 6.5 1.53327 33.018
34 6.7 1.46966 37.5578
35 6.9 1.14414 41.3062
36 7.1 0.89614 44.4148
37 7.3 0.737993 47.1211
38 7.5 0.814611 50.2742
39 7.7 0.900376 53.9477
40 7.9 0.922494 57.9094
41 8.1 1.02978 62.5586
42 8.3 1.09941 67.7703
43 8.5 0.919274 72.3406
44 8.7 0.842997 76.7313
45 8.9 0.729856 80.7094
46 9.1 0.716226 84.7906
47 9.3 0.888302 90.0773
48 9.5 1.21184 97.6031
49 9.7 1.49084 107.255
50 9.9 1.42519 116.867
24000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0 0
13 2.5 0.0363133 0.015625
14 2.7 0.161903 0.096875
15 2.9 0.523613 0.4
16 3.1 1.00154 1.0625
17 3.3 1.6614 2.30781
18 3.5 2.18678 4.15156
19 3.7 2.39047 6.40391
20 3.9 2.03968 8.53906
21 4.1 1.44986 10.2164
22 4.3 0.819621 11.2594
23 4.5 0.551067 12.0273
24 4.7 0.432197 12.6844
25 4.9 0.542796 13.5813
26 5.1 0.546456 14.5594
27 5.3 0.577936 15.6766
28 5.5 0.612858 16.9523
29 5.7 0.767685 18.6687
30 5.9 0.935364 20.9094
31 6.1 1.33544 24.3289
32 6.3 1.5575 28.5828
33 6.5 1.5029 32.9523
34 6.7 1.43273 37.3781
35 6.9 1.13699 41.1031
36 7.1 0.909202 44.257
37 7.3 0.779324 47.1148
38 7.5 0.843877 50.3813
39 7.7 0.881802 53.9789
40 7.9 0.923221 57.9438
41 8.1 1.03532 62.618
42 8.3 1.05887 67.6375
43 8.5 0.917703 72.2
44 8.7 0.833097 76.5391
45 8.9 0.756516 80.6625
46 9.1 0.773261 85.0687
47 9.3 0.922039 90.5563
48 9.5 1.18555 97.9188
49 9.7 1.44366 107.266
50 9.9 1.38511 116.607
25000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0 0
13 2.5 0.0453916 0.0195313
14 2.7 0.222616 0.13125
15 2.9 0.560051 0.455469
16 3.1 1.02753 1.13516
17 3.3 1.68537 2.39844
18 3.5 2.09041 4.16094
19 3.7 2.29511 6.32344
20 3.9 1.9852 8.40156
21 4.1 1.44243 10.0703
22 4.3 0.860756 11.1656
23 4.5 0.613293 12.0203
24 4.7 0.469199 12.7336
25 4.9 0.52341 13.5984
26 5.1 0.550385 14.5836
27 5.3 0.581978 15.7086
28 5.5 0.629371 17.0188
29 5.7 0.777818 18.7578
30 5.9 0.95428 21.0437
31 6.1 1.32659 24.4406
32 6.3 1.52661 28.6102
33 6.5 1.45722 32.8469
34 6.7 1.391 37.1437
35 6.9 1.1656 40.9625
36 7.1 0.906274 44.1063
37 7.3 0.815755 47.0977
38 7.5 0.888079 50.5352
39 7.7 0.847334 53.9922
40 7.9 0.931953 57.9945
41 8.1 1.02736 62.6328
42 8.3 1.0353 67.5406
43 8.5 0.903403 72.032
44 8.7 0.840897 76.4117
45 8.9 0.7902 80.7188
46 9.1 0.809182 85.3297
47 9.3 0.938185 90.9133
48 9.5 1.1658 98.1531
49 9.7 1.40806 107.27
50 9.9 1.34271 116.325
26000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0 0
13 2.5 0.0798892 0.034375
14 2.7 0.259979 0.164844
15 2.9 0.624827 0.526563
16 3.1 1.01453 1.19766
17 3.3 1.76563 2.52109
18 3.5 1.95142 4.16641
19 3.7 2.23541 6.27266
20 3.9 1.89117 8.25234
21 4.1 1.42825 9.90469
22 4.3 0.898207 11.0477
23 4.5 0.655898 11.9617
24 4.7 0.542688 12.7867
25 4.9 0.50828 13.6266
26 5.1 0.548202 14.6078
27 5.3 0.567833 15.7055
28 5.5 0.648887 17.0562
29 5.7 0.785506 18.8125
30 5.9 0.980697 21.1617
31 6.1 1.34307 24.6008
32 6.3 1.47912 28.6406
33 6.5 1.41369 32.7508
34 6.7 1.35256 36.9289
35 6.9 1.18515 40.8117
36 7.1 0.90695 43.9578
37 7.3 0.863264 47.1234
38 7.5 0.891308 50.5734
39 7.7 0.858632 54.0766
40 7.9 0.923403 58.0422
41 8.1 1.00694 62.5883
42 8.3 1.0208 67.4273
43 8.5 0.896018 71.882
44 8.7 0.851397 76.3164
45 8.9 0.808403 80.7227
46 9.1 0.834546 85.4781
47 9.3 0.969952 91.2508
48 9.5 1.16655 98.4953
49 9.7 1.35364 107.259
50 9.9 1.32128 116.17
27000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0214495 0.0078125
13 2.5 0.103493 0.0523438
14 2.7 0.280216 0.192969
15 2.9 0.686905 0.590625
16 3.1 1.08067 1.30547
17 3.3 1.7229 2.59687
18 3.5 1.87822 4.18047
19 3.7 2.18235 6.23672
20 3.9 1.77175 8.09141
21 4.1 1.41407 9.72734
22 4.3 0.975564 10.9688
23 4.5 0.696822 11.9398
24 4.7 0.55091 12.7773
25 4.9 0.523883 13.643
26 5.1 0.535981 14.6023
27 5.3 0.589253 15.7414
28 5.5 0.68454 17.1664
29 5.7 0.757901 18.8609
30 5.9 1.02603 21.3188
31 6.1 1.333 24.732
32 6.3 1.44251 28.6719
33 6.5 1.37177 32.6602
34 6.7 1.34042 36.8008
35 6.9 1.17752 40.6586
36 7.1 0.920463 43.8516
37 7.3 0.914395 47.2047
38 7.5 0.895547 50.6711
39 7.7 0.861313 54.1852
40 7.9 0.908304 58.0859
41 8.1 0.996038 62.5828
42 8.3 1.00597 67.3516
43 8.5 0.892718 71.7898
44 8.7 0.857997 76.2586
45 8.9 0.825747 80.7594
46 9.1 0.864846 85.6875
47 9.3 0.970608 91.4641
48 9.5 1.17322 98.75
49 9.7 1.32263 107.313
50 9.9 1.28352 115.97
28000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0407541 0.0148437
13 2.5 0.127097 0.0695313
14 2.7 0.325362 0.232813
15 2.9 0.727391 0.653906
16 3.1 1.07949 1.36797
17 3.3 1.71352 2.65234
18 3.5 1.82911 4.19453
19 3.7 2.11104 6.18359
20 3.9 1.71653 7.98047
21 4.1 1.41137 9.61328
22 4.3 1.00503 10.8922
23 4.5 0.720367 11.8961
24 4.7 0.585342 12.7859
25 4.9 0.518682 13.643
26 5.1 0.544274 14.6172
27 5.3 0.604206 15.7852
28 5.5 0.691295 17.2242
29 5.7 0.774673 18.9563
30 5.9 1.0531 21.4789
31 6.1 1.30981 24.8328
32 6.3 1.4222 28.7172
33 6.5 1.33012 32.5844
34 6.7 1.32601 36.6805
35 6.9 1.16989 40.5133
36 7.1 0.915508 43.6891
37 7.3 0.956152 47.1953
38 7.5 0.903419 50.6922
39 7.7 0.877015 54.2703
40 7.9 0.894843 58.1133
41 8.1 0.989981 62.5828
42 8.3 0.989983 67.2758
43 8.5 0.890518 71.7031
44 8.7 0.866097 76.2141
45 8.9 0.84223 80.8047
46 9.1 0.897202 85.9172
47 9.3 0.975465 91.7227
48 9.5 1.17536 99.0219
49 9.7 1.29102 107.38
50 9.9 1.24494 115.777
29000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0428991 0.015625
13 2.5 0.177935 0.0921875
14 2.7 0.390746 0.288281
15 2.9 0.750333 0.722656
16 3.1 1.05705 1.42188
17 3.3 1.68746 2.68672
18 3.5 1.79946 4.20391
19 3.7 2.06709 6.15156
20 3.9 1.62324 7.85078
21 4.1 1.43973 9.51641
22 4.3 1.02161 10.8164
23 4.5 0.738867 11.8461
24 4.7 0.616177 12.7828
25 4.9 0.531921 13.6617
26 5.1 0.545147 14.6375
27 5.3 0.637347 15.8695
28 5.5 0.674782 17.2742
29 5.7 0.794241 19.05
30 5.9 1.07952 21.6359
31 6.1 1.29273 24.9461
32 6.3 1.38845 28.7383
33 6.5 1.31669 32.5664
34 6.7 1.27391 36.5016
35 6.9 1.18253 40.3758
36 7.1 0.928796 43.5977
37 7.3 0.980653 47.1938
38 7.5 0.906042 50.7008
39 7.7 0.870504 54.2523
40 7.9 0.921948 58.2117
41 8.1 0.974927 62.6133
42 8.3 0.984709 67.2812
43 8.5 0.859875 71.5563
44 8.7 0.879297 76.1359
45 8.9 0.865307 80.8523
46 9.1 0.934631 86.1781
47 9.3 0.970083 91.9516
48 9.5 1.16454 99.1836
49 9.7 1.26833 107.395
50 9.9 1.22421 115.652
30000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0 0
12 2.3 0.0643486 0.0234375
13 2.5 0.210617 0.114062
14 2.7 0.459244 0.344531
15 2.9 0.807013 0.811719
16 3.1 1.00981 1.47969
17 3.3 1.67599 2.73594
18 3.5 1.75776 4.21797
19 3.7 2.02149 6.12266
20 3.9 1.55607 7.75156
21 4.1 1.43905 9.41641
22 4.3 1.05783 10.7625
23 4.5 0.753442 11.8125
24 4.7 0.623371 12.7602
25 4.9 0.559817 13.6852
26 5.1 0.562606 14.6922
27 5.3 0.64745 15.9437
28 5.5 0.662773 17.3234
29 5.7 0.812062 19.1391
30 5.9 1.09517 21.7625
31 6.1 1.27747 25.0336
32 6.3 1.36642 28.7656
33 6.5 1.30352 32.5555
34 6.7 1.23774 36.3789
35 6.9 1.17705 40.2352
36 7.1 0.955597 43.55
37 7.3 0.971279 47.1117
38 7.5 0.92441 50.6898
39 7.7 0.887355 54.3102
40 7.9 0.927042 58.2914
41 8.1 0.946374 62.5641
42 8.3 0.985698 67.2367
43 8.5 0.855789 71.4914
44 8.7 0.879897 76.0742
45 8.9 0.895407 80.9547
46 9.1 0.922977 86.2141
47 9.3 1.00224 92.1789
48 9.5 1.1434 99.2797
49 9.7 1.25783 107.423
50 9.9 1.19409 115.477
31000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0.0231538 0.00703125
12 2.3 0.0815082 0.0367188
13 2.5 0.239668 0.139844
14 2.7 0.530855 0.40625
15 2.9 0.793517 0.865625
16 3.1 1.03225 1.54844
17 3.3 1.63847 2.77656
18 3.5 1.70865 4.21719
19 3.7 1.98252 6.08516
20 3.9 1.52771 7.68438
21 4.1 1.46809 9.38281
22 4.3 1.02529 10.6875
23 4.5 0.774745 11.7672
24 4.7 0.620288 12.7102
25 4.9 0.592442 13.6891
26 5.1 0.577009 14.7219
27 5.3 0.677762 16.032
28 5.5 0.644008 17.3727
29 5.7 0.833027 19.2352
30 5.9 1.09909 21.868
31 6.1 1.27869 25.1422
32 6.3 1.33553 28.7898
33 6.5 1.2882 32.5352
34 6.7 1.1912 36.2148
35 6.9 1.16846 40.043
36 7.1 1.00492 43.5289
37 7.3 0.977244 47.1125
38 7.5 0.943584 50.7648
39 7.7 0.881227 54.3602
40 7.9 0.928861 58.3492
41 8.1 0.919207 62.4992
42 8.3 0.977293 67.132
43 8.5 0.861761 71.4164
44 8.7 0.908096 76.1461
45 8.9 0.896984 81.0352
46 9.1 0.91434 86.2453
47 9.3 1.0243 92.3414
48 9.5 1.13523 99.3914
49 9.7 1.2442 107.447
50 9.9 1.1693 115.333
32000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0.0334444 0.0101563
12 2.3 0.107248 0.0492187
13 2.5 0.256009 0.159375
14 2.7 0.526184 0.423438
15 2.9 0.87044 0.927344
16 3.1 1.0039 1.59141
17 3.3 1.64368 2.82344
18 3.5 1.64935 4.21406
19 3.7 1.94023 6.04219
20 3.9 1.50457 7.61719
21 4.1 1.43973 9.28281
22 4.3 1.06459 10.6375
23 4.5 0.755685 11.6906
24 4.7 0.665512 12.7023
25 4.9 0.593388 13.6828
26 5.1 0.58923 14.7375
27 5.3 0.702819 16.0961
28 5.5 0.661647 17.4734
29 5.7 0.821147 19.3094
30 5.9 1.12485 22.0039
31 6.1 1.24025 25.1797
32 6.3 1.32924 28.8102
33 6.5 1.27289 32.5109
34 6.7 1.16692 36.1156
35 6.9 1.14581 39.8695
36 7.1 1.02519 43.4258
37 7.3 1.0173 47.1562
38 7.5 0.953474 50.8469
39 7.7 0.887355 54.4672
40 7.9 0.899209 58.3289
41 8.1 0.916265 62.4656
42 8.3 0.971689 67.0719
43 8.5 0.880775 71.4508
44 8.7 0.899696 76.1367
45 8.9 0.919344 81.1477
46 9.1 0.914614 86.3594
47 9.3 1.01865 92.4219
48 9.5 1.14768 99.5492
49 9.7 1.21825 107.437
50 9.9 1.1649 115.293
33000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0.051453 0.015625
12 2.3 0.137277 0.065625
13 2.5 0.279612 0.185938
14 2.7 0.551092 0.4625
15 2.9 0.859644 0.960156
16 3.1 1.04642 1.65234
17 3.3 1.62284 2.86875
18 3.5 1.61136 4.22734
19 3.7 1.88717 6.00547
20 3.9 1.46502 7.53906
21 4.1 1.38233 9.13828
22 4.3 1.11002 10.5508
23 4.5 0.745594 11.5898
24 4.7 0.727181 12.6953
25 4.9 0.596697 13.6813
26 5.1 0.611053 14.775
27 5.3 0.725451 16.1773
28 5.5 0.648136 17.5266
29 5.7 0.831979 19.3867
30 5.9 1.14344 22.1258
31 6.1 1.2134 25.2328
32 6.3 1.32123 28.8414
33 6.5 1.24494 32.4609
34 6.7 1.15934 36.0422
35 6.9 1.1222 39.7188
36 7.1 1.08442 43.4805
37 7.3 0.993649 47.1242
38 7.5 0.970024 50.8789
39 7.7 0.884291 54.4867
40 7.9 0.891386 58.3148
41 8.1 0.918514 62.4617
42 8.3 0.970536 67.0625
43 8.5 0.880932 71.4422
44 8.7 0.887397 76.0641
45 8.9 0.94156 81.1961
46 9.1 0.9323 86.5086
47 9.3 1.01275 92.5359
48 9.5 1.13774 99.6016
49 9.7 1.21922 107.495
50 9.9 1.15007 115.252
34000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0 0
11 2.1 0.0565983 0.0171875
12 2.3 0.193046 0.0875
13 2.5 0.295953 0.214844
14 2.7 0.616476 0.524219
15 2.9 0.824556 1.00156
16 3.1 1.08185 1.71719
17 3.3 1.59678 2.91406
18 3.5 1.58264 4.24844
19 3.7 1.8341 5.97656
20 3.9 1.41502 7.45781
21 4.1 1.3641 9.03594
22 4.3 1.11186 10.4508
23 4.5 0.774745 11.5305
24 4.7 0.775488 12.7094
25 4.9 0.600007 13.7008
26 5.1 0.635059 14.8375
27 5.3 0.743234 16.2742
28 5.5 0.637253 17.6008
29 5.7 0.834075 19.4656
30 5.9 1.14703 22.2133
31 6.1 1.20364 25.2953
32 6.3 1.29663 28.8367
33 6.5 1.23016 32.4133
34 6.7 1.15605 35.9844
35 6.9 1.0881 39.5492
36 7.1 1.10537 43.3836
37 7.3 1.00643 47.0742
38 7.5 0.974465 50.8461
39 7.7 0.896163 54.5023
40 7.9 0.883018 58.2945
41 8.1 0.923706 62.4648
42 8.3 0.961142 67.0211
43 8.5 0.888318 71.4375
44 8.7 0.880497 76.0234
45 8.9 0.963634 81.2758
46 9.1 0.947656 86.6758
47 9.3 1.00789 92.6742
48 9.5 1.13674 99.7336
49 9.7 1.20317 107.523
50 9.9 1.13756 115.195
35000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0.0251379 0.00625
11 2.1 0.0694615 0.0273438
12 2.3 0.205916 0.102344
13 2.5 0.339529 0.248438
14 2.7 0.669406 0.584375
15 2.9 0.778673 1.03516
16 3.1 1.15626 1.8
17 3.3 1.54571 2.95859
18 3.5 1.53816 4.25547
19 3.7 1.78933 5.94141
20 3.9 1.37098 7.37656
21 4.1 1.34451 8.93203
22 4.3 1.08669 10.3148
23 4.5 0.843138 11.4898
24 4.7 0.776516 12.6703
25 4.9 0.63074 13.7125
26 5.1 0.668667 14.9094
27 5.3 0.73111 16.3227
28 5.5 0.629371 17.6328
29 5.7 0.860282 19.5562
30 5.9 1.13366 22.2719
31 6.1 1.20516 25.3578
32 6.3 1.26087 28.8016
33 6.5 1.23849 32.4023
34 6.7 1.11685 35.8523
35 6.9 1.09406 39.4367
36 7.1 1.10694 43.2766
37 7.3 1.01389 46.9945
38 7.5 0.976685 50.775
39 7.7 0.91761 54.5187
40 7.9 0.874286 58.2734
41 8.1 0.934781 62.4937
42 8.3 0.940047 66.95
43 8.5 0.907175 71.4602
44 8.7 0.882897 76.0586
45 8.9 0.968077 81.3352
46 9.1 0.975488 86.8937
47 9.3 1.00028 92.8469
48 9.5 1.13774 99.9125
49 9.7 1.17771 107.537
50 9.9 1.12852 115.148
36000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0.0314224 0.0078125
11 2.1 0.100333 0.0382813
12 2.3 0.253105 0.130469
13 2.5 0.321373 0.26875
14 2.7 0.717665 0.628906
15 2.9 0.784071 1.08281
16 3.1 1.1728 1.85859
17 3.3 1.52799 3.00391
18 3.5 1.47237 4.24531
19 3.7 1.72299 5.86875
20 3.9 1.35979 7.29219
21 4.1 1.35464 8.85938
22 4.3 1.0652 10.2148
23 4.5 0.89247 11.4586
24 4.7 0.784225 12.6508
25 4.9 0.636887 13.7031
26 5.1 0.688308 14.9352
27 5.3 0.748488 16.382
28 5.5 0.626369 17.6859
29 5.7 0.884043 19.6625
30 5.9 1.13203 22.3742
31 6.1 1.19845 25.443
32 6.3 1.23341 28.8117
33 6.5 1.23876 32.4133
34 6.7 1.07487 35.7336
35 6.9 1.12005 39.4031
36 7.1 1.09163 43.1898
37 7.3 1.03072 46.9695
38 7.5 0.9563 50.6711
39 7.7 0.947865 54.5383
40 7.9 0.876469 58.3023
41 8.1 0.923533 62.4719
42 8.3 0.94153 66.9352
43 8.5 0.907175 71.4453
44 8.7 0.888447 76.0727
45 8.9 0.986137 81.4477
46 9.1 0.970004 86.975
47 9.3 1.00316 92.9453
48 9.5 1.1351 99.9945
49 9.7 1.17119 107.577
50 9.9 1.12331 115.153
37000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0.0502758 0.0125
11 2.1 0.113197 0.046875
12 2.3 0.257394 0.140625
13 2.5 0.482967 0.348438
14 2.7 0.644498 0.671875
15 2.9 0.812411 1.14219
16 3.1 1.16689 1.91406
17 3.3 1.49047 3.03125
18 3.5 1.42141 4.22969
19 3.7 1.69397 5.82578
20 3.9 1.3374 7.22578
21 4.1 1.34249 8.77891
22 4.3 1.05906 10.1266
23 4.5 0.946848 11.4461
24 4.7 0.787822 12.6438
25 4.9 0.646816 13.7125
26 5.1 0.711004 14.9852
27 5.3 0.72626 16.3891
28 5.5 0.668778 17.7812
29 5.7 0.904659 19.8039
30 5.9 1.09322 22.4227
31 6.1 1.19815 25.4906
32 6.3 1.21453 28.8078
33 6.5 1.23392 32.3953
34 6.7 1.04957 35.6375
35 6.9 1.1253 39.3242
36 7.1 1.09118 43.1094
37 7.3 1.05075 46.9625
38 7.5 0.942373 50.6102
39 7.7 0.965482 54.5492
40 7.9 0.864827 58.2633
41 8.1 0.924052 62.4352
42 8.3 0.943508 66.9078
43 8.5 0.920217 71.4828
44 8.7 0.903746 76.1898
45 8.9 0.988144 81.5758
46 9.1 0.955471 87.0203
47 9.3 1.00106 92.9781
48 9.5 1.12793 99.9828
49 9.7 1.18447 107.652
50 9.9 1.10883 115.13
38000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0 0
10 1.9 0.0628448 0.015625
11 2.1 0.146641 0.0601563
12 2.3 0.259539 0.154688
13 2.5 0.541068 0.3875
14 2.7 0.655395 0.716406
15 2.9 0.893382 1.23359
16 3.1 1.1161 1.97188
17 3.3 1.44148 3.05234
18 3.5 1.39176 4.22578
19 3.7 1.63179 5.76328
20 3.9 1.32994 7.15547
21 4.1 1.32223 8.68516
22 4.3 1.07809 10.057
23 4.5 0.978242 11.4203
24 4.7 0.772405 12.5945
25 4.9 0.678022 13.7148
26 5.1 0.745922 15.05
27 5.3 0.69514 16.3938
28 5.5 0.71644 17.8852
29 5.7 0.878802 19.85
30 5.9 1.09582 22.475
31 6.1 1.20547 25.5617
32 6.3 1.20738 28.8594
33 6.5 1.2092 32.375
34 6.7 1.0344 35.5703
35 6.9 1.1253 39.257
36 7.1 1.11663 43.1305
37 7.3 1.02177 46.8773
38 7.5 0.936116 50.5008
39 7.7 1.00072 54.5836
40 7.9 0.858641 58.2711
41 8.1 0.921975 62.4336
42 8.3 0.936916 66.875
43 8.5 0.924931 71.4734
44 8.7 0.912746 76.2273
45 8.9 1.00362 81.6977
46 9.1 0.9541 87.1344
47 9.3 0.991611 93.0359
48 9.5 1.12743 100.037
49 9.7 1.17288 107.631
50 9.9 1.11138 115.127
39000 50
1 0.1 0 0
2 0.3 0 0
3 0.5 0 0
4 0.7 0 0
5 0.9 0 0
6 1.1 0 0
7 1.3 0 0
8 1.5 0 0
9 1.7 0.0274692 0.00546875
10 1.9 0.0628448 0.0210938
11 2.1 0.192949 0.0796875
12 2.3 0.263829 0.175781
13 2.5 0.555593 0.414844
14 2.7 0.723893 0.778125
15 2.9 0.883935 1.28984
16 3.1 1.1161 2.02813
17 3.3 1.41334 3.0875
18 3.5 1.34172 4.21875
19 3.7 1.61106 5.73672
20 3.9 1.31501 7.11328
21 4.1 1.29792 8.61484
22 4.3 1.10756 10.0242
23 4.5 0.973196 11.3805
24 4.7 0.770349 12.5516
25 4.9 0.714429 13.732
26 5.1 0.783021 15.1336
27 5.3 0.676145 16.4406
28 5.5 0.750592 18.0031
29 5.7 0.841763 19.8852
30 5.9 1.13268 22.5984
31 6.1 1.17465 25.6062
32 6.3 1.1885 28.8523
33 6.5 1.19415 32.3242
34 6.7 1.03238 35.5133
35 6.9 1.13102 39.2188
36 7.1 1.14365 43.1859
37 7.3 1.00856 46.8844
38 7.5 0.938538 50.5172
39 7.7 0.986163 54.5406
